flight_id,avg_tas,avg_wind_u,avg_wind_v,climb_rate_mean,climb_rate_max,descent_rate_mean,descent_rate_min,max_crz_alt,adsb_inflight_time,landing_tas,landing_temp,dep_temp,dep_tas,init_climb_rate,time_to_10k,dep_sc,landing_sc,climb_efficiency,mean_crz_alt,crz_tas,crz_wind_u,crz_wind_v,crz_wind_tot,crz_gnd_speed,fuel_efficiency_proxy
257612574,344.75705123883677,8.208657729017355,-8.098105860074597,1979.381443298969,4864.0,-1429.3333333333333,-3200.0,320.25,0.75,126.30229815567913,272.78585357350676,271.47995204386245,166.89050690190626,3178.6666666666665,4.0,0.003240525137476743,0.0035204061792499727,5.90296993174691,320.0,422.0109530112745,18.993925169321766,-14.090513409203604,23.65002920184328,398.6904761904762,23.32047682079832
257623979,454.19073864130553,13.187288168317771,1.7215003765939474,1348.888888888889,3072.0,-1392.820512820513,-3008.0,370.5,7.263888888888889,124.93086774156838,263.0882645016788,273.62473068475697,175.4470115892626,2432.0,4.333333333333333,0.004031851253828187,0.0015025931960234282,3.1142678488400057,344.2228518998273,467.3086859293116,13.491251786339417,1.5514140153579379,17.516134995900394,480.794689119171,-13.486003189859389
257639573,335.17883266094856,16.470162233344393,-9.73226435285736,1514.345864661654,3456.0,-1169.904761904762,-1856.0,340.5,1.1444444444444444,101.39843959368784,270.9121178076581,272.8095904471447,156.12429754002537,2176.0,4.166666666666667,0.0021935992849336098,0.0023029031904372712,4.0504374057315236,336.5486111111111,440.1426113219324,32.0385329922883,-15.971798404661468,35.918633147943055,409.47222222222223,30.670389099710178
257639563,301.5106807192644,6.0296946351661775,-3.882944681226253,1983.123287671233,2816.0,-1404.862745098039,-2496.0,240.25,0.75,51.46996298171569,272.6562292258444,270.16854357503996,149.65949752593298,2048.0,4.833333333333333,0.0024957096012645165,0.0022159364293253187,7.013613681507679,199.5546875,340.60815232230254,7.190615852369523,-2.9832466782431886,8.425844591384946,333.4166666666667,7.191485655635859
257639651,403.0525139268224,5.610425947512874,-3.2016381324266465,1958.7368421052631,4352.0,-1411.5555555555557,-3776.0,424.0,1.8138888888888889,116.84730563262012,265.5989351456883,231.59419633157881,,,16.833333333333332,2.8076204899435964e-05,0.0018231557938046378,4.918522434414855,389.765306122449,464.2513582209366,7.782219908189117,-3.438518636209178,9.404130284294412,468.9149659863946,-4.663607765457982
257639650,407.79095189905934,34.6675704298621,-6.811909350674871,1417.2121212121212,3008.0,-1022.7450980392157,-2240.0,380.5,2.716666666666667,142.8926122124024,285.2995937461585,215.43432773339933,,,10.0,1.5546199850437282e-05,0.0066846062807170755,3.3235382948105245,331.8399003623189,481.3696835077754,45.92138850077213,-12.769063734365943,50.459030090400816,526.8920454545455,-45.522361946770104
257639710,398.63481737499774,27.224196466787358,-15.235183853902395,1578.1818181818182,3264.0,-1245.5111111111112,-3712.0,370.0,1.8333333333333333,116.92065169894414,263.86588170897716,234.20991185834063,,,14.666666666666666,4.7576899898503744e-05,0.001037091107443586,3.888308197700463,341.8319256756757,470.6902056128266,40.07141045632739,-24.02747161323742,47.76399499970435,507.4236111111111,-36.73340549828447
257639721,333.9391373199188,18.073802438809246,-2.8949626512153683,1760.9320388349515,3520.0,-1116.9032258064517,-2560.0,340.25,0.9333333333333333,112.09395390902249,237.32141501808343,276.58837263310943,95.8268626967666,874.6666666666666,5.0,0.0039046512394056154,4.082597063368759e-05,4.613873979293327,310.015625,493.3329189130921,42.08141688313507,-7.416671368231175,42.73481121931908,535.8958333333334,-42.56291442024127
257639667,324.6226729811818,-4.350712923985178,-0.10958251744782843,2166.964705882353,4224.0,-1417.2121212121212,-3072.0,330.25,0.7166666666666667,107.36237297236819,270.183125644552,264.5958088437205,152.45996876176912,3605.3333333333335,3.8333333333333335,0.0018073050823080314,0.0023079346874017286,6.342262929550306,330.0595238095238,436.9590922697319,-2.219159020714081,9.659963997750351,9.934768406765382,433.2142857142857,3.744806555446189
257639789,380.9892159854553,11.713672509339075,-6.576015484178318,1855.4434782608696,5120.0,-1389.2,-4096.0,360.25,1.4972222222222222,106.58113397002396,273.1878406839385,272.56204640726304,156.56766161556777,2688.0,3.5,0.0022077933113861916,0.0035935660818375457,5.107010363562385,359.891472868217,443.3564515747183,18.261226881188623,-9.356260244787816,20.555285764423843,423.01937984496124,20.337071729757042
257639806,358.050366353644,-3.5264491540724325,7.810729547165405,1391.36,3584.0,-1469.0133333333333,-3072.0,370.25,1.163888888888889,137.39981442781158,265.6803018047515,270.0699485488434,100.09968543814577,853.3333333333334,5.0,0.002357367427495215,0.0022111172425083527,3.8933681559556006,369.0083333333334,436.52529897183217,-3.0857145373063455,11.842951621703017,12.475653951652113,425.39166666666665,11.13363230516552
257639873,343.4355975830871,2.443300121735976,-3.145961531016909,1554.5379310344827,3392.0,-1301.0196078431372,-3392.0,370.0,1.1666666666666667,128.66021003069505,221.99351054776284,269.3885319123122,145.34849698561484,2624.0,3.8333333333333335,0.0013880000531034812,4.7358024291398585e-06,4.276867030965391,370.0,456.20895125684706,1.9376431684965745,-2.7665363914802614,3.40906167938773,459.5833333333333,-3.374382076486256
257639856,388.70487675314365,8.148742346254474,-3.409777341003107,2142.0,4928.0,-1324.5057471264367,-3968.0,380.75,1.8833333333333333,120.45608803039349,273.6504782167533,265.08463222613875,,3072.0,3.3333333333333335,0.0018233263293997444,0.0036260351943451234,5.666198230966355,370.6861111111111,440.97358709396,10.143251844805928,-5.822969188185233,14.982079721181455,441.43888888888887,-0.46530179492884827
257639815,378.4633894763896,12.140757886904648,-9.545530863196836,1654.4,3776.0,-1303.3846153846155,-3072.0,380.0,1.2333333333333334,131.40909626057885,272.4986862106084,222.40731167113137,,,5.666666666666667,5.054116770950902e-06,0.0022281297139188157,4.238881178605744,351.46724137931034,464.0406777204311,21.857501386008973,-11.767767763340112,24.870562292540455,488.7608695652174,-24.720191844786257
257639934,220.69989063650758,-9.660066243016908,-6.842343251003841,1354.4727272727273,1984.0,-863.4920634920635,-2048.0,200.0,0.7166666666666667,92.43278317706178,239.9362049010328,262.2676201749667,201.30138895038246,1877.3333333333333,6.5,0.000909134188651767,0.0003586055947010826,5.802321053041514,183.0801282051282,251.97314868099355,-10.104861886160036,-0.5554142979095917,10.588354585877356,259.34615384615387,-7.373005165160322
257639948,308.3594388875925,0.9963328386408846,0.9744425062471715,2903.703703703704,4928.0,-1333.5934959349593,-2752.0,300.5,0.65,127.37035751085492,271.1216713469079,264.53899972973056,,2048.0,3.1666666666666665,0.0018075766809511294,0.0020031899630742287,8.860759493670887,252.4741379310345,343.9190444079682,0.35491147134002277,1.673369545190935,4.870865356096127,341.2105263157895,2.7085180921787355
257639945,356.4078782402396,26.543538558451512,-6.377082624664217,1338.721649484536,1728.0,-1082.5142857142857,-2048.0,380.0,1.0166666666666666,71.66096598043758,272.4358691143088,242.39007601533814,374.02430040114183,1344.0,5.833333333333333,8.523107769785269e-05,0.00222699492873217,3.521232170942025,359.9907407407407,434.9746084813538,33.509613829247776,-6.002174522174171,34.2641441547648,413.5925925925926,21.382015888761202
257639982,397.8448799641778,4.582945682318768,-5.321297157686229,1810.5123966942149,3776.0,-1458.7169811320755,-4032.0,390.5,1.825,126.03653565148338,270.4399774245734,269.91598481734115,159.52854774464333,2176.0,4.0,0.001627647823127041,0.0022722132585752154,4.71751582755502,388.8817204301075,448.59186652561044,7.04669485947832,-3.255501355111229,9.84779044168687,451.4301075268817,-2.8382410012712853
257639985,370.0803958104478,33.99770793049543,-8.853068181532807,1591.4330708661416,3584.0,-1245.948717948718,-3904.0,340.5,1.65,101.20089935115577,270.8105915636127,288.08327534695434,156.53764831206368,2666.6666666666665,4.333333333333333,0.008579269372724511,0.0023442468177075487,4.007137475712756,340.01175213675214,457.3741310994779,53.057163267970445,-11.401792599435083,54.59121978752666,463.7564102564103,-6.382279156932384
257645944,366.9456360141717,20.074879612949587,-9.808251720346037,1863.4285714285713,5248.0,-1417.7103448275861,-4096.0,350.75,1.2138888888888888,104.44164960721176,273.9409047001503,272.1262757543196,,,14.333333333333334,0.002114037227899145,0.0032443282965131143,4.917972523976718,296.5123106060606,466.54550561624717,32.97675138080596,-17.08334716193954,39.90362123502743,502.8529411764706,-36.30743556022344
257645962,366.69239922886754,4.104904699948106,-5.17974873892512,1776.1649484536083,3648.0,-1294.5454545454545,-2688.0,290.5,0.85,108.11913017322807,271.81002535043103,271.17555853068546,91.83351725491225,85.33333333333333,5.166666666666667,0.0026367973572516143,0.002184102773808337,5.144307425875609,290.0,470.7008893476352,7.560675782144827,-4.9457483508285485,9.111844246234478,479.0151515151515,-8.31426216751629
257645980,325.86270828237167,-1.0086868566102674,-2.9226894389286118,1988.2197802197802,4288.0,-1277.2173913043478,-2624.0,389.75,0.8833333333333333,130.31734598676962,265.2092683606174,269.5244445111601,165.3344950750339,2709.3333333333335,3.6666666666666665,0.0022399625793502074,0.0017337171708974547,5.965511556595997,300.0224358974359,420.86737454631174,-4.069768092954851,5.3521836795994,6.860886577159767,426.8205128205128,-5.9531382742010805
257646020,296.4668595631078,19.721313216857578,-3.951524484112775,2417.4177215189875,4544.0,-1472.9922480620155,-2752.0,390.5,1.0166666666666666,128.0288615370177,221.57037523712648,273.94795058812207,147.74226052090816,2474.6666666666665,4.166666666666667,0.0037748212067111623,4.961667955467876e-06,8.033990997433849,320.1,417.9005700679496,37.0423920204531,-8.13936629517399,37.941111034212845,381.1666666666667,36.73390340128293
257646062,396.90277267378684,33.892822653295475,-6.0593510466678415,1551.1942446043165,3264.0,-1054.6350710900474,-2944.0,380.25,1.7166666666666666,101.86280320408817,270.1217989282377,286.79466989104293,151.1472085424006,2346.6666666666665,4.5,0.009864295091840392,0.0023329753115511873,3.810883896852189,371.44767441860466,456.74972681734346,39.43184018717358,-6.86830406881755,40.67742774196888,482.61240310077517,-25.86267628343171
257646071,341.99692175507107,-7.670621822041254,-0.7805907869226976,2304.0,4416.0,-1298.3908045977012,-3200.0,380.25,0.8333333333333334,103.76798579202486,268.79869674478874,250.8947383465103,299.6662347089324,3178.6666666666665,2.5,0.0001563681465251365,0.002097451432883908,6.101964246303244,379.95833333333337,425.14053381559256,-5.267611307299344,9.741189667679725,11.11801670333835,416.6666666666667,8.473867148925876
257646114,352.4323239517134,14.235962803658119,-8.080911558328514,1768.126984126984,4032.0,-1617.623188405797,-6656.0,390.25,0.9305555555555556,111.91296475228215,269.32978821247804,271.74835766089456,97.15487265450061,789.3333333333334,4.166666666666667,0.0028400674625087474,0.0019196599561027783,4.200618447846745,370.0486111111111,458.1718217641328,28.11184547575078,-14.502350930346287,31.763908643274743,489.30555555555554,-31.133733791422742
257646096,295.52928845123336,9.941445177584006,-8.057234145111115,1979.4823529411765,3456.0,-1313.4545454545455,-3840.0,290.25,0.9333333333333333,118.11201723737086,228.22173596482895,270.89856665666474,53.40333651895629,170.66666666666666,4.166666666666667,0.002057786319213678,6.297971644539652e-05,5.8970979952334215,290.0046296296296,469.8460772056517,25.567525145328247,-14.767248724957497,29.538365402160135,499.2037037037037,-29.357626498052014
257646088,444.7155899958188,27.425740544887457,-4.731542631089816,1285.4969325153374,2816.0,-1190.5376344086021,-2880.0,350.5,2.933333333333333,154.48543231317012,284.9264676194729,274.038080998906,165.50888687812702,2282.6666666666665,6.166666666666667,0.0037782267741256936,0.00503232046518947,3.1754614615221413,350.00247175141243,483.2893111204099,30.997271524593113,-8.135653555937354,33.34220682894081,512.0028248587571,-28.713513738347217
