flight_id,avg_tas,avg_wind_u,avg_wind_v,climb_rate_mean,climb_rate_max,descent_rate_mean,descent_rate_min,max_crz_alt,adsb_inflight_time,landing_tas,landing_temp,dep_temp,dep_tas,init_climb_rate,time_to_10k,dep_sc,landing_sc,climb_efficiency,mean_crz_alt,crz_tas,crz_wind_u,crz_wind_v,crz_wind_tot,crz_gnd_speed,fuel_efficiency_proxy
251412649,507.15156415732974,36.27500203659897,-12.77207120649257,1872.842105263158,3264.0,-1528.4938271604938,-3200.0,400.0,6.533333333333333,141.07588803458592,289.50643056376293,282.7648474916081,167.73979188283042,2261.3333333333335,4.333333333333333,0.006693700443723054,0.006097378701910483,4.108611565476764,383.3290939922481,524.2351527066404,40.05622855109568,-14.109158389182772,46.6298976022253,563.4367732558139,-39.201620549173526
251429078,482.3467623646109,19.208102994294826,-8.27342480569779,1758.532110091743,3072.0,-1360.820512820513,-2688.0,370.0,8.416666666666666,155.73570398593918,285.4743656686515,298.8647891892424,193.21692912684796,1984.0,5.0,0.012151827988808492,0.007285536032199312,4.193576616784807,352.2690708604483,494.0269405901789,20.621186888559105,-8.91021790436002,23.559643367063,509.4345625451916,-15.4076219550127
251445584,354.60172223325327,5.32032546398153,1.3539193403876761,1294.273381294964,3072.0,-1318.0289855072465,-2752.0,300.0,0.85,130.14152859470843,292.7669684633644,289.0856241182755,50.52252375141892,-21.333333333333332,5.5,0.00818763887379522,0.005797274909866889,3.484823244552058,299.9583333333333,453.27844760996476,15.915739653599738,3.875993082967445,16.423171023639494,452.27777777777777,1.0006698321869862
251446403,386.5984096287463,2.033889484492435,1.560477903688212,1789.3333333333333,3968.0,-1449.904761904762,-2880.0,380.5,1.6166666666666667,133.61723106914087,291.3005833381677,289.0860320324073,91.66337285636192,0.0,4.333333333333333,0.008219771261415085,0.007095685835285878,4.665087883198992,372.0125,452.12850090350884,2.8810688835590423,0.22742082761202387,4.5056358031194,449.425,2.703500903508825
251437052,416.53700444292184,2.5118472234549047,-10.7058745508235,1593.6969696969697,4608.0,-1643.2,-2560.0,370.5,2.816666666666667,213.3874058592044,286.1426677101711,289.01048126289476,,96.0,4.333333333333333,0.008189531177328284,0.0052993146874531554,4.153202242754482,367.2725134408602,436.4273233134029,2.6550893607120076,-13.391869115828356,19.468557407857585,442.7204301075269,-6.293106794124014
251430669,420.0367418121136,8.956909986895056,-2.4749742448498524,1581.7981651376147,3584.0,-1278.528735632184,-4288.0,486.25,3.5,107.75242502800516,285.1354963558837,282.3904245691599,216.80371266837912,2730.6666666666665,4.166666666666667,0.005417856628253088,0.00208562058044105,4.323912225705329,380.0421779141104,445.9047055452382,8.8517079050985,-0.8273514971123702,10.736850231194085,441.24233128834356,4.662374256894623
251445658,383.4172598998528,4.946232363643859,-14.958918106378631,2297.78640776699,4672.0,-1369.2444444444445,-2304.0,400.25,2.566666666666667,128.0651561175369,212.89173757322396,291.3941839513353,149.29535229089066,1834.6666666666667,3.6666666666666665,0.006624685769532625,1.7245676189861765e-05,6.804047838086476,399.5817610062893,418.5453514169893,5.068423820158032,-16.80931535190972,17.655875418807476,401.5864779874214,16.958873429567916
251443401,346.76119742072643,2.1004382519627947,3.9024691622653207,1766.9565217391305,3328.0,-1183.2380952380952,-3264.0,340.0,0.9333333333333333,128.86743067836264,289.5751128659576,289.29317120278625,59.94462757936142,-21.333333333333332,4.833333333333333,0.008275812430181242,0.004766776543490693,5.235359286836884,317.7638888888889,411.50588489062113,7.131487483403821,9.14804312692236,11.833706249371566,404.85185185185185,6.654033038769285
251443482,337.5732203050136,14.697592406424024,-4.292645365602853,1977.3217391304347,5120.0,-1425.142857142857,-3712.0,390.0,1.0,137.12682321273002,287.64395885691215,280.0941639932413,93.62191618455282,917.3333333333334,3.6666666666666665,0.0043159146245464975,0.0052480612571551705,5.870301528294093,380.1185897435898,438.02945772182585,16.772477617508482,-4.632498215047612,17.422558551042858,430.9102564102564,7.119201311569441
251436503,401.76112611244184,6.7506086423495235,-14.16228417110993,2398.5777777777776,5504.0,-1696.0,-4864.0,390.5,3.3666666666666667,117.21117064185435,279.30996486040476,292.6332614948157,139.4737197583469,2986.6666666666665,2.8333333333333335,0.005458270391567498,0.0027096291308598463,6.847644726407612,384.5547034764826,423.8426029846882,6.212572729676132,-14.309997766959217,17.115395140933842,409.9376278118609,13.904975172827278
251439613,437.66801914734094,12.078533263586738,-10.99606928448683,1664.0,4352.0,-1838.376811594203,-3136.0,390.5,4.116666666666666,132.9692510775301,297.14824188765107,224.2870666425315,,,10.0,6.18073722432688e-05,0.007971615997802857,4.574231187580342,374.0892412935323,452.5985122214026,12.32403321128738,-12.443529396588305,18.84275444039771,456.3192307692308,-3.7207185478281986
251433806,305.5789539181324,17.29575417492269,-7.072798144321814,,,-1341.090909090909,-2944.0,350.0,0.45,135.2433852237492,220.73970350396786,226.42703343595034,466.5112684945467,0.0,,7.525357717705042e-05,1.2374060594112997e-05,,269.9758064516129,475.241538927592,34.53574535291984,-10.358123786758446,36.073265096541554,508.5806451612903,-33.33910623369832
251442647,329.3231862236314,14.473037913954562,3.2794060511451635,1766.2680412371135,3968.0,-1345.015873015873,-2880.0,290.75,0.7333333333333333,136.829047149603,281.9047375986737,280.19495613350534,99.61696551012709,554.6666666666666,4.833333333333333,0.004345881625971056,0.006374766037911252,4.76931213985469,290.0625,462.6628536227231,19.606159884022475,2.1647145673837445,19.740185921415847,482.2083333333333,-19.54547971061021
251445765,447.49421320014324,15.535771568844066,9.269025191922152,1395.3939393939395,3136.0,-1155.5555555555557,-3328.0,380.25,10.25,106.78038963103137,287.07795144092097,285.98944174805035,177.961994943099,2645.3333333333335,5.333333333333333,0.006544284786990732,0.00623085898384781,3.710182294289455,361.18832138590204,458.20489995411646,14.986119493181649,10.812512989359995,21.364361077389926,445.1302270011947,13.07467295292173
251430813,384.63737768286586,-2.164259039069394,2.1439368518261936,1946.4462809917356,4480.0,-1252.078431372549,-2624.0,390.75,2.216666666666667,121.40447505597656,250.112036817433,216.68942952909416,,,7.5,9.738215035203122e-06,0.0006843944778032443,5.256438869794224,382.59469696969694,436.6484403655659,-1.5396141996465538,-0.011389703834431726,3.8228988095096432,435.26940639269407,1.3790339728718095
251449971,346.10327821129397,6.4226998421110855,-7.706325496270679,2080.9896907216494,3904.0,-1440.0,-4288.0,370.0,1.0166666666666666,148.57588607331616,211.97921024123104,287.27694594327716,153.03219428235084,2624.0,3.8333333333333335,0.007053599455108396,2.8081519862253503e-05,5.951469764424919,340.0087719298246,430.623293339485,13.312994348352667,-14.578531678800385,20.25258313213781,413.82456140350877,16.798731935976207
251443944,342.3016158036605,16.64687788155943,-11.481497638645946,1900.4444444444443,3136.0,-1587.2,-3776.0,250.25,0.5333333333333333,141.34118597767588,284.0038740175497,279.1692146847286,147.01709198826555,2581.3333333333335,4.333333333333333,0.002718718119578742,0.002046692761116912,5.103386543338803,250.08333333333331,484.46637513966385,31.366363711935037,-22.70630753056929,38.722980300488125,519.875,-35.40862486033615
251431182,385.7216830720114,4.343246757318184,-12.004873236274367,1550.9172932330828,3456.0,-1212.647619047619,-2752.0,380.5,1.8,156.11992395153607,213.63624878678922,283.66772835582714,255.444802704095,2304.0,3.8333333333333335,0.005063690359690612,3.140002150726845e-05,4.009485674299265,362.99836601307186,436.14509927393834,2.3583813234330395,-17.073003607750877,18.307778959887337,422.37254901960785,13.772550254330497
251441023,374.55316518311895,1.5288208503551701,1.4223116064391528,1728.520325203252,4288.0,-1165.8039215686274,-2304.0,380.0,1.8305555555555555,136.18621585232907,292.16235339052656,211.50992525878314,,,13.833333333333334,2.0479620242990806e-05,0.00687713103769552,4.745608356956318,345.41666666666663,442.20258304743567,3.95344157640574,1.895809041899836,5.876364170682884,439.4024390243902,2.8001440230454477
251440202,404.46185746072706,-2.5157140948078487,1.9162809761620958,1931.3333333333333,3072.0,-1486.060606060606,-2432.0,340.25,1.55,247.71532971462983,272.7131001783075,282.31822762763045,,,5.666666666666667,0.0058838234613760206,0.004020236520327813,5.25741507400896,339.9945987654321,435.85923852836663,-2.016458304345326,3.7179863325541036,7.515646768866099,439.20061728395063,-3.341378755584003
