flight_id,avg_tas,avg_wind_u,avg_wind_v,climb_rate_mean,climb_rate_max,descent_rate_mean,descent_rate_min,max_crz_alt,adsb_inflight_time,landing_tas,landing_temp,dep_temp,dep_tas,init_climb_rate,time_to_10k,dep_sc,landing_sc,climb_efficiency,climb_in_phases,cruise_in_phases,descent_in_phases,ground_in_phases,mean_crz_alt,crz_tas,crz_wind_u,crz_wind_v,crz_wind_tot,crz_gnd_speed,fuel_efficiency_proxy
252891898,496.2392771071698,14.928598822110109,-4.202645535146214,1451.52,2880.0,-1185.6666666666667,-2752.0,400.0,8.483333333333333,155.3348303503799,292.2023121846536,304.7656159677909,188.3846114071459,2794.6666666666665,4.5,0.012781379228848276,0.0066160168140501074,3.262478085619671,1.0,1.0,1.0,0.0,377.9719747587231,512.3194670167651,16.32927161736801,-4.858233713206808,25.458729823328262,532.0794357832219,-19.759968766456836
252891649,460.4263944260988,10.034543190164879,-6.3087067866274635,2034.3300970873786,3904.0,-1049.4358974358975,-2816.0,370.0,6.4,155.97633290964765,287.31396956462726,296.67350580879463,189.41616025542203,3264.0,4.0,0.01175877748520486,0.0075839704799696515,5.007791214569093,1.0,1.0,1.0,0.0,359.23307291666663,488.5862822711745,10.482065509210747,-8.287727560843848,19.291580127910567,496.19140625,-7.605123978825475
252921961,395.03169022611087,13.683992138457686,10.232664105413182,1568.6620689655172,2752.0,-1153.286432160804,-2496.0,380.25,2.138888888888889,104.53693405852096,226.31078538085856,298.0789482696937,171.97865172916252,2581.3333333333335,5.333333333333333,0.013817768232964232,5.262147083518487e-05,3.8622563336276574,1.0,1.0,1.0,1.0,377.31654228855723,454.4910570643869,13.322104687436429,11.048000367165669,19.154888452006194,464.40547263681594,-9.91441557242905
252922360,493.43044527515775,15.834774564328269,4.463381928038762,1811.6535433070867,4480.0,-1606.8266666666666,-5568.0,400.0,7.016666666666667,97.43939631865832,289.4200099193833,298.6375237522607,121.8148190999035,-64.0,4.833333333333333,0.013926413716295721,0.010062343082981115,4.3808907252613345,1.0,1.0,1.0,0.0,392.55219655797106,512.6052936177853,17.130693359019848,4.367589624194888,19.36782703837852,529.3879076086956,-16.782613990910363
252922366,485.3704102668194,15.944176768800249,-4.174067726102615,1489.6687116564417,3008.0,-1577.3866666666668,-3456.0,390.0,6.516666666666667,145.14420785456673,290.22420209434426,298.623972362369,119.80869670324138,-21.333333333333332,4.666666666666667,0.013923349358076218,0.007809727163226105,3.495666695459388,1.0,1.0,1.0,0.0,388.8369699211045,498.2713824560636,16.61183855318411,-5.3134776150520375,18.662002498197086,512.8969428007889,-14.62556034472533
252920622,400.9354901156066,6.597814719510819,-10.299504256118743,1482.2028985507247,3264.0,-1453.4492753623188,-3648.0,350.0,1.8333333333333333,143.76273848998787,293.7819214027209,290.7785615011221,95.30086634953764,42.666666666666664,5.666666666666667,0.007486675607246114,0.005832360956982915,3.926591415188513,1.0,1.0,1.0,1.0,349.44305555555553,447.0891918858925,4.039453222819242,-12.299772887662352,15.192763823942181,456.21666666666664,-9.12747478077415
252921479,339.3986366634833,-2.9822477827615415,-12.914668986488062,2343.4666666666667,4480.0,-934.7555555555556,-4480.0,300.25,0.9666666666666667,235.71466053421997,284.15774161898145,294.0809345600467,258.5361164373918,3520.0,3.5,0.006500661059242769,0.008550533717544564,5.994542974079127,1.0,1.0,1.0,0.0,299.99404761904765,435.9776325107524,-5.663940002933154,-7.167622170098525,9.345642074905392,429.2738095238095,6.703822986942896
252922396,487.16917489462963,15.06710904055732,0.8301389616217185,1464.7619047619048,3648.0,-1481.5632183908046,-4672.0,410.0,7.55,107.4377717710671,301.28632076531164,298.59595771433845,137.79859198247829,21.333333333333332,4.666666666666667,0.013916857247530843,0.01337630532031029,3.1628193923191614,1.0,1.0,1.0,0.0,390.91352301790283,504.8040368033947,15.85226134593286,-0.2361318893661163,18.13515628637331,517.8307757885763,-13.026738985181566
252922437,355.1929638065662,-2.5331177040295643,-11.385863708336807,,,-1389.4492753623188,-2240.0,360.0,0.6166666666666667,214.79188859308266,286.68481486010916,228.2425596809507,457.5998548827044,-21.333333333333332,,1.5484590718544073e-05,0.00882329429574506,,0.0,1.0,1.0,0.0,360.0,458.3387990753037,2.7136399789707233,-9.582761329153449,9.984402432746442,456.4864864864865,1.852312588817199
252920214,413.91310703330646,7.248472882579895,-13.592734158485777,1536.4812030075188,3264.0,-1443.2820512820513,-2304.0,350.5,1.7166666666666666,183.9965654761696,293.0206433704759,300.2821398443166,97.07804129031807,85.33333333333333,5.333333333333333,0.012576794674690571,0.006951746719663717,4.056454334319233,1.0,1.0,1.0,0.0,350.0022727272727,468.4241606528955,11.075844433487452,-17.132065230543986,20.923713186605937,488.4787878787879,-20.054627225892375
252920657,337.7241911898278,5.602559065551196,-5.598095551613745,1402.474820143885,2944.0,-1488.4848484848485,-3520.0,330.25,0.75,145.3735632037759,300.0621702729653,300.0433300768014,55.49905569065785,21.333333333333332,6.333333333333333,0.012474114621333592,0.012026721675584065,3.8835013347145306,1.0,0.0,1.0,0.0,,,,,,,
252920623,353.8739695078442,-0.18702826648637338,17.130300051572124,1570.9928057553957,4160.0,-1880.0,-4928.0,370.25,0.8666666666666667,148.22339298406348,288.79375015166875,296.22688656714587,110.64678046126674,448.0,4.333333333333333,0.012070591808304814,0.010925249173429219,4.53978087773643,1.0,1.0,1.0,0.0,369.9537037037037,421.5775556775549,0.7850375864303792,24.344003851816847,24.35940688597259,397.5,24.077555677554926
252920690,473.6719310115677,11.168956054135247,1.5642974093221966,1305.0225563909773,2880.0,-1195.010752688172,-2624.0,1230.0,12.5,155.61858520367093,293.7258898534861,301.43692340050075,192.34235266813687,2304.0,6.333333333333333,0.009640498922873482,0.010232586880029986,3.4228918513843967,1.0,1.0,1.0,0.0,328.62512025012023,484.73929343500834,12.294963993974912,2.142879188928295,20.01952567549516,488.8679653679654,-4.128671932957047
252921536,497.13293942016594,22.828905678576255,14.95442357460382,1562.9241379310345,3072.0,-1292.6060606060605,-3264.0,370.25,8.15,153.75646106284546,285.9993493417125,300.1549641641487,193.25957706656592,1984.0,5.0,0.01389505990537726,0.008055153965930402,3.593213889329317,1.0,1.0,1.0,0.0,350.95348837209303,515.2756030032707,24.64804797206063,16.235100257853667,33.36332497526636,542.337984496124,-27.06238149285332
252922014,481.45120070706184,12.250993653669891,-2.152015998771823,1174.9304812834225,2816.0,-1026.018018018018,-2816.0,390.25,11.3,138.79529894945068,299.1631558878369,301.81091786321775,172.47870329490414,2346.6666666666665,6.0,0.00893941357778279,0.011813973011440158,2.8542551671278438,1.0,1.0,1.0,0.0,374.3432866556837,494.1726870520289,13.093639588030785,-2.5481443350225756,17.436017502970316,501.3797364085667,-7.207049356537823
252920233,419.4232531634244,4.616030798910124,12.136636325417754,1754.9473684210527,4736.0,-1625.7777777777778,-3520.0,390.5,1.9333333333333333,129.91825250677778,292.42658678639884,287.4678268817506,146.42372528952225,2517.3333333333335,3.1666666666666665,0.006506035546004728,0.012491837135962825,4.442143727161998,1.0,1.0,1.0,0.0,389.9803571428572,457.9033287547897,2.5408546576332123,18.364902356111358,20.732798047316418,470.21666666666664,-12.313337911876943
252921596,336.3635954877166,11.161987769300024,7.812547897778251,1617.4545454545455,3712.0,-1453.248407643312,-2688.0,380.5,1.4166666666666667,106.6112873735601,289.09817206187773,299.67072700747923,115.6188373543073,1002.6666666666666,14.333333333333334,0.012039995563157551,0.007360854967412524,4.491889503692327,1.0,1.0,1.0,0.0,369.48026315789474,449.55998040372384,14.460229470536136,15.692557330328581,21.96585176436176,461.00877192982455,-11.448791526100706
252922004,447.0508085706615,8.087804657729981,-3.8035463760749293,1271.3978494623657,3200.0,-1072.888888888889,-2496.0,390.0,8.283333333333333,131.85699707146696,286.0310019944591,301.4548867542042,175.43601704486863,2560.0,4.666666666666667,0.017443212673611944,0.0071156683356351814,3.2281314841105164,1.0,1.0,1.0,0.0,389.3605115907274,457.55653557124555,3.6325574403625716,-11.610656791403766,16.476566433622395,450.0263788968825,7.53015667436307
252922036,360.37931424464114,-2.0171906692196897,19.09174607165921,1934.8148148148148,5120.0,-1451.076923076923,-3136.0,390.25,0.95,143.1844721529313,292.36261878102806,217.24752355443593,153.87790565826378,2410.6666666666665,15.0,3.3405646040083235e-05,0.011995771250087507,4.367162681825782,1.0,1.0,1.0,0.0,370.82436708860763,408.7079171963639,2.165722392822265,24.565964443422363,25.658690729211155,427.1333333333333,-18.42541613696943
252922452,510.0853137887319,19.556844835632102,16.253194940176076,1445.5031847133757,4096.0,-1446.095238095238,-3200.0,380.25,6.95,146.8591376203106,287.85073328176,291.58431920672285,182.13306215174183,1813.3333333333333,4.0,0.006305439676476952,0.00806077270697584,3.159591796956576,1.0,1.0,1.0,0.0,370.86168981481484,529.8809637808031,20.505811470578756,18.95691619648508,31.325385094295868,554.7912037037037,-24.910239922900587
252922449,482.34442103591016,19.55272713186028,7.354114276428246,1511.2827586206897,4032.0,-1054.5185185185185,-1920.0,938.0,7.016666666666667,145.9661706717479,287.1798743901717,297.5349177222181,180.97577986973897,1941.3333333333333,5.166666666666667,0.016146318424992062,0.007545784485284388,3.6757917337627486,1.0,1.0,1.0,0.0,351.56706460674155,507.9078230204296,21.258548590998103,7.171471953911462,24.52682458689892,528.4742509363296,-20.566427915899965
252922460,476.1134411842253,16.053255497000638,5.111188199292052,1751.1811023622047,3456.0,-1248.9411764705883,-3072.0,390.0,6.0,142.4695682590564,285.6025748271186,294.12299103613975,179.2329737493877,2944.0,4.5,0.014158183775247636,0.007954731024730394,3.939909297052154,1.0,1.0,1.0,0.0,380.1259657836644,502.04068710850964,16.839188940584496,4.094516443146979,18.87002645908365,517.5954746136865,-15.554787505176876
252922480,485.0509668269843,12.78529660937954,-2.2331747898998526,1163.8634146341462,2944.0,-1296.8602150537633,-4416.0,390.25,9.95,139.85922448465973,289.39363826836336,287.48705110832225,82.4157879371894,-21.333333333333332,6.333333333333333,0.009545375248663628,0.008220886936021313,2.622783585617078,1.0,1.0,1.0,0.0,386.98744507219084,499.1337219864191,13.187300105537654,-3.431529046102222,19.29782915539272,504.0365662272442,-4.902844240825061
252918437,383.6784045913638,16.329079423557236,20.977484416722643,1495.111111111111,2880.0,-1259.6666666666667,-3904.0,380.0,2.3833333333333333,152.41304367569953,298.1004535707683,289.7369956346021,103.5072496373822,42.666666666666664,5.166666666666667,0.00819466694667871,0.012651384047217442,4.244292867562985,1.0,1.0,1.0,0.0,370.00048449612405,430.576301422082,19.787578105365586,25.380020525692384,32.40148226809068,402.1608527131783,28.415448708903682
252918438,362.8526405300442,11.952756911408883,17.078762771134475,2041.4020618556701,4288.0,-1168.1904761904761,-3264.0,330.5,1.3666666666666667,106.60553915507816,299.33964916106436,290.9781635702892,154.97482781156975,2474.6666666666665,14.833333333333334,0.007737351199177053,0.011503162469253255,5.836187332370539,1.0,1.0,1.0,1.0,329.25,417.6026849355944,18.533799186159413,32.33294116258997,37.543023091056035,397.78,19.822684935594452
252918929,324.4149525716647,12.215184138118948,-0.3754483808137828,1856.5871559633028,3392.0,-1173.3333333333333,-3072.0,330.0,1.1,140.52202042627397,271.55430334793743,287.23267748057776,164.53431932187254,2645.3333333333335,7.833333333333333,0.006872174026422786,0.002636457060731741,4.792157048473798,1.0,1.0,1.0,0.0,329.8125,444.57129263108567,18.125920468991644,-4.195348742424838,18.605692437791394,462.75,-18.17870736891433
252918923,398.1620874807283,11.684960727179734,2.0487515031778174,1694.984126984127,3840.0,-1363.2820512820513,-2368.0,360.5,2.4972222222222222,102.18250079040688,286.28696561667493,297.2175736229425,166.08556734146117,3136.0,4.333333333333333,0.011845348172445659,0.007581414692634607,4.573190578158458,1.0,1.0,1.0,0.0,357.8897306397306,440.9957834514853,11.33114038541184,-3.4148714322617493,17.004622656092085,432.2306397306397,8.765143720845572
252913511,427.6685793044768,7.628172295081251,-3.1976070601612094,1500.888888888889,3648.0,-1428.952380952381,-4864.0,390.5,3.4166666666666665,166.98574226407897,294.65781219680275,293.9366829690658,164.4376581361516,2624.0,4.0,0.013320848505600556,0.009653127814449112,4.015756224451876,1.0,1.0,1.0,0.0,379.0391995614035,455.84805254848453,9.657294527050643,-3.760224208780409,16.89463097111561,462.6436403508772,-6.795587802392674
252913425,373.64375111452006,11.084260498813572,-0.0125791383730357,1510.9565217391305,3072.0,-1636.8484848484848,-2496.0,360.0,1.6333333333333333,149.46603168700958,302.7217950253438,263.94689282380733,98.30170051998202,490.6666666666667,17.0,0.002409107150234773,0.009612910710384033,4.165075306619792,1.0,1.0,1.0,0.0,338.51875,411.9470316833807,15.514715583775704,-1.4372572998890647,17.08327339232981,427.375,-15.427968316619285
252913524,401.56051728723537,8.819306130786568,4.625070994255926,1712.6015037593984,4544.0,-1068.4878048780488,-3136.0,380.5,3.566666666666667,125.84381925290954,218.80617250960108,295.90363774307946,171.11976616470045,2858.6666666666665,3.8333333333333335,0.013091440195773883,1.931373093660684e-05,4.967093355431014,1.0,1.0,1.0,0.0,357.3991445916115,442.6693515860029,9.774127593392544,4.222920219087442,20.65859691874904,433.42328918322295,9.246062402779955
252916178,270.611510732497,10.22741169741659,11.618448902757763,2268.3278688524592,3840.0,-1081.3968253968253,-2368.0,230.0,0.85,116.56309816576098,292.59751912583846,289.2727088257028,155.50210537911187,2794.6666666666665,4.333333333333333,0.007712153246575746,0.009324346130242018,7.010234066268113,1.0,0.0,1.0,1.0,89.36354166666666,229.50865680390422,9.24647432604443,11.390724469711625,21.508702204889882,230.11666666666667,-0.6080098627624579
252916757,276.4020720121666,10.942000297339744,1.0320836654547676,1651.5555555555557,3584.0,-1267.2,-3008.0,320.25,1.0166666666666666,100.08942592103229,287.3969259710941,289.32770557196824,160.05203651517223,2794.6666666666665,3.8333333333333335,0.007182052929670852,0.00685742369575034,4.8453765076605455,1.0,1.0,1.0,0.0,319.9916666666667,409.6289287752053,18.93907890574977,-0.9408202804005332,18.970979639919694,392.76666666666665,16.86226210853863
252917556,426.0248315349351,13.760171436616513,-2.2655194571984514,1154.939929328622,3456.0,-1084.3253588516745,-3968.0,380.0,3.363888888888889,98.9372681176702,290.3292025344993,292.3460764131826,96.1675013031894,256.0,4.5,0.00806669624786803,0.007384249744467945,2.966114307494056,1.0,1.0,1.0,1.0,369.8809027777778,458.2997665246158,16.44394087131923,-2.5116941734836393,17.167579170311544,466.34722222222223,-8.047455697606438
252917596,418.06865009410467,4.451833679158344,13.432040432997061,1276.110497237569,4928.0,-1337.0114942528735,-2624.0,390.5,1.95,137.83897383756513,294.18883414955087,288.1921295431197,156.61703381172737,2688.0,7.166666666666667,0.006854173638911126,0.011495777130091018,3.100432226368493,1.0,1.0,1.0,0.0,376.0513392857143,476.215756332784,2.0533933634139947,23.95465076161619,26.01910111503523,491.48511904761904,-15.26936271483504
252917599,418.0626672282349,9.46287307885639,19.959297877809544,1689.2121212121212,3648.0,-1587.6266666666668,-4608.0,380.5,1.6666666666666667,141.58716216940576,288.4546877292115,297.52581509774416,95.78731744251598,128.0,18.666666666666668,0.011190273795388993,0.010670372828902007,4.2022577787829105,1.0,1.0,1.0,0.0,375.91346153846155,481.0970548914011,14.326900667655638,33.19877554579967,36.36053827389966,516.3461538461538,-35.2490989547527
252917551,358.8530314137765,2.498579969630492,16.8956064168487,1886.6776859504132,4096.0,-1439.2380952380952,-3584.0,390.25,1.3166666666666667,142.6279773304611,296.14797867382407,289.27592739021355,155.0070337871391,2261.3333333333335,3.5,0.009590472652193897,0.01245924842981407,5.3252466817513815,1.0,1.0,1.0,0.0,380.3279569892473,423.4661276416027,6.4075061349599896,21.454989769771895,22.62573030239829,401.09139784946234,22.374729792140386
252918151,236.67549324825373,2.310512712036122,6.431604688098976,855.9120879120879,2112.0,-822.5882352941177,-1600.0,130.25,0.9333333333333333,117.52656286563506,299.949406826179,295.80516175757356,107.64456826587272,1002.6666666666666,10.333333333333334,0.012259506772017275,0.01093804134979606,4.40468246338291,1.0,0.0,1.0,0.0,129.99826388888889,266.6768428345067,3.5270579880614856,7.420893613210792,8.249955708057755,271.6041666666667,-4.927323832159971
252918085,298.49435100354077,-4.707090854145144,17.27016749113767,2008.6153846153845,4288.0,-1351.4202898550725,-2880.0,290.0,0.7805555555555556,149.4523110890547,296.0929573009497,280.83878143274893,215.61435549183938,3200.0,4.166666666666667,0.0041643825798154625,0.01262182986270657,5.458384141030554,1.0,1.0,1.0,0.0,289.7166666666667,449.62560660830803,-6.806059583852056,28.02642033295501,28.843193062052997,454.8666666666667,-5.2410600583586415
252918896,389.9891454752023,5.1171404366584685,15.85449743091765,1797.3333333333333,4736.0,-1472.4266666666667,-4480.0,455.25,1.3666666666666667,117.50989699783813,290.8996544552779,290.9510106300554,94.51471102586507,682.6666666666666,18.833333333333332,0.007720232155368027,0.011603440343738756,4.5087381888117735,1.0,1.0,1.0,0.0,369.9375,465.8985116315154,6.192144615569685,26.95363342121783,28.348330427435926,488.06060606060606,-22.162094429090644
