flight_id,avg_tas,avg_wind_u,avg_wind_v,climb_rate_mean,climb_rate_max,descent_rate_mean,descent_rate_min,max_crz_alt,adsb_inflight_time,landing_tas,landing_temp,dep_temp,dep_tas,init_climb_rate,time_to_10k,dep_sc,landing_sc,climb_efficiency,climb_in_phases,cruise_in_phases,descent_in_phases,ground_in_phases,mean_crz_alt,crz_tas,crz_wind_u,crz_wind_v,crz_wind_tot,crz_gnd_speed,fuel_efficiency_proxy
249344782,474.03294662782514,49.859022130658055,14.267474949444956,1706.1052631578948,3328.0,-1182.6666666666667,-3264.0,360.25,5.466666666666667,124.54616888637375,277.6066801729948,270.6832459069713,159.44743105959134,2922.6666666666665,4.333333333333333,0.002808336372599603,0.004188622270167017,3.55042806812581,1,1,1,0,354.452098540146,502.38522347760625,54.23499120132219,15.588294490476743,59.83574602063876,562.2241484184915,-59.83892494088525
249367634,413.63970874362377,9.184267411880725,-9.512401893396166,1995.7431192660551,3904.0,-1356.7179487179487,-3456.0,360.5,2.3333333333333335,126.0793933848244,280.68485164838893,286.27358336701883,155.59995810753844,3093.3333333333335,3.3333333333333335,0.006368721796454013,0.0040020732133590285,5.131655304191927,1,1,1,0,357.3095238095238,436.0121230596569,8.986418991286993,-12.087689221458394,16.381298025859092,431.6277056277056,4.384417431951306
249368305,353.6914568828002,12.40827615108592,-12.432828556747678,1661.593984962406,3200.0,-1234.3908045977012,-4928.0,370.25,1.1,123.91416232277835,278.1199983611147,211.34804246791947,153.97836243529406,2922.6666666666665,12.333333333333334,1.62055510583431e-05,0.0042052445369619,4.041550841258229,1,1,1,1,335.02083333333337,448.1679911867272,19.621272180199757,-15.06833663727319,25.401541362088874,461.1111111111111,-12.943119924383893
249373121,473.1647720872985,36.944390659396326,2.496835974356851,1268.3010752688172,3264.0,-1484.72049689441,-3456.0,410.75,6.747222222222222,103.95967668387789,275.42714009803933,269.18943125293134,93.57845368055384,0.0,5.5,0.001000984529326125,0.004185318801855134,3.0097857844575717,1,1,1,1,401.7134481037924,502.8952471464546,39.43164252589942,3.4380363491190558,41.245104657219144,540.750748502994,-37.855501356539435
249375248,404.1313593030044,20.48532483774367,-3.031911601960733,1777.719008264463,4480.0,-1081.6,-3328.0,380.0,3.9444444444444446,106.64974444873575,270.14207787319833,274.6063056481445,144.04975420158493,1728.0,3.8333333333333335,0.002550524444391598,0.0030406802287120185,4.927023684089972,1,1,1,0,364.97260589318597,427.58859182451994,24.035816249978502,-3.543330520784722,25.556982383252805,403.6247697974217,23.963822027098217
249368308,304.02184085311546,32.71311523496502,-1.9179196168139503,2869.5510204081634,4928.0,-1292.4444444444443,-4864.0,240.0,0.5833333333333334,135.92577356122075,279.8601791195871,279.0557241525282,144.39098904503112,3562.6666666666665,2.8333333333333335,0.005039182895486854,0.004937201019837952,9.816937792361935,1,0,1,0,193.39814814814815,348.27488143442855,39.271325716344116,-6.4390683435483895,40.96562643101602,337.1296296296296,11.145251804798932
249367766,418.6908548744927,26.16954140808813,-12.067999066617407,2491.4285714285716,4224.0,-1454.840579710145,-3520.0,668.0,1.6666666666666667,138.1149149964188,277.2719617485898,281.629024025439,132.4743168983345,1301.3333333333333,8.0,0.005654316139034394,0.002690536320698099,5.760211383903997,1,1,1,0,369.0136494252874,462.3328225548325,29.203781830761926,-16.083868593654767,33.792287171532635,495.46264367816093,-33.12982112332844
249373804,417.4652148587339,20.697165461085866,-6.388152628260158,1861.6774193548388,4352.0,-1070.8148148148148,-2880.0,390.0,2.566666666666667,141.2018501714326,279.87730757753906,286.6066683010048,97.80496058238117,128.0,14.666666666666666,0.004241766055608386,0.0036540624979793223,4.609584664536741,1,1,1,0,389.9994855967078,469.4685215801531,27.462772651303666,-5.650465734425965,28.087900492040816,497.37242798353907,-27.903906403385974
249374523,364.49944591060677,30.55458645876347,-12.575347007458417,1894.5242718446602,3840.0,-1400.7619047619048,-3200.0,379.75,2.4166666666666665,157.08353560050028,212.2189024071286,274.7512992109174,156.89247899908176,3072.0,4.333333333333333,0.002922302112775691,1.0404912682971483e-05,5.749948433862746,1,1,1,0,359.74605263157895,409.9760194030953,32.40380364061071,-16.144218213496085,36.78383419488378,374.1578947368421,35.8181246662532
249377742,266.0185256520454,19.56693821458443,-4.19987100045869,2162.6666666666665,3328.0,-1097.4117647058824,-1664.0,380.0,0.5805555555555556,119.36149835768198,277.0438629033646,220.82515380541423,150.8443727874624,2474.6666666666665,6.166666666666667,4.813762884486322e-06,0.0037711101159974944,7.863051052870776,1,1,1,0,380.0,,23.812217449235984,-10.545009124365778,26.042641167046632,,
